17466.070032 81.889
17592.636375 80.898
17720.119870 79.861
17848.527164 78.842
17977.864949 77.901
18108.139969 77.060
18239.359016 76.327
18371.528930 75.686
18504.656602 75.114
18638.748972 74.570
18773.813030 74.011
18909.855819 73.387
19046.884429 72.666
19184.906005 71.820
19323.927743 70.832
19463.956889 69.685
19605.000744 68.382
19747.066661 66.933
19890.162046 65.551
20034.294359 64.459
